%id dtp6 dtp6_rank
250105 833722 6318
440504 833988 6319
250508 835157 6320
440505 835977 6321
250506 837152 6322
251001 839082 6323
251005 839242 6324
250502 839943 6325
251301 840033 6326
250206 840575 6327
440601 842437 6328
250207 842465 6329
251303 842573 6330
440506 842879 6331
250204 844754 6332
250201 846384 6333
251003 846499 6334
251006 847010 6335
250507 847541 6336
440602 848592 6337
251302 849063 6338
250205 849077 6339
250202 849702 6340
251202 850460 6341
250906 853691 6342
250208 854312 6343
251204 855229 6344
250903 856217 6345
440603 857701 6346
250203 858439 6347
251201 859618 6348
250904 861453 6349
250803 861789 6350
250901 861857 6351
250804 862830 6352
251203 863138 6353
250802 864681 6354
251102 866049 6355
440304 867007 6356
250905 867369 6357
250902 867978 6358
250706 872528 6359
251101 872540 6360
250702 873227 6361
440302 876937 6362
250701 876981 6363
251103 880090 6364
250703 880705 6365
250707 881127 6366
440303 886511 6367
251104 887207 6368
250705 887943 6369
440305 889401 6370
